ID_Customer,CompanyName,CustomerType,CustomerSource,Terms,Cust_Cont_ContNum_x_PrimaryPhone::Number,Cust_Cont_ContNum_x_PrimaryFax::Number
3562,GSA Fleet Managment,DEAD,DEAD,Pay On Pickup,718-340-5240,718-340-5243
3563,Boeing Employees Flying Association,DEAD,DEAD,Pay On Pickup,206-290-3821,
3564,Spray Tan,DEAD,DEAD,Pay On Pickup,253-835-9594,253-835-9595
,,,,,253-653-9914,
,,,,,425-889-6468,
3565,446th Bomb Group Florida Chapter PX,DEAD,DEAD,Pay On Pickup,231-798-3602,231-798-3810
,,,,,941-625-0370,
3566,Puyallup Choir,DEAD,DEAD,Pay On Pickup,841-8711 ext: 6399,
3568,DEAD,DEAD,DEAD,Pay On Pickup,,
3569,The Volcanoes,DEAD,DEAD,Pay On Pickup,253-565-1418,253-565-0968
3571,Dave Malone,DEAD,DEAD,Pay On Pickup,206-423-9461,
3572,North Hill Chiropractic,DEAD,DEAD,Pay On Pickup,253-927-5530,253-927-5163
3575,Performance Promotions,Contract,Null,Card#1075,503-292-4980,
3576,Oak Barn,DEAD,DEAD,Pay On Pickup,206-575-3044 ext 153,206-575-2920
,,,,,206-575-3044 ext131,206-575-3017
3577,Michael Norton,DEAD,DEAD,Pay On Pickup,212-822-7045,212-822-7079
3578,Pioneer Construction,DEAD,DEAD,Pay On Pickup,206-766-7020,206-766-9284
3580,Tacoma Pierce County Chamber of Commerce,DEAD,DEAD,Pay On Pickup,253-627-2175,253-597-7305
3581,Wayne's Roofing,Construction,Old customer,Net 10,863-4455  ext 2227,
,,,,,253-863-4455,253-863-8311
,,,,,253-863-4455/606-3502Cell,253-863-8311
,,,,,253-863-4455/2240,253-863-8311
,,,,,253-863-4455,
,,,,,253-863-4455,
,,,,,,
,,,,,,
3582,Fife High School Choir,DEAD,DEAD,Pay On Pickup,,922-8109
3583,DEAD,DEAD,DEAD,Pay On Pickup,,
3584,Avalanche Concert Lighting & Stage,DEAD,DEAD,Pay On Pickup,253-606-7441,253-863-7480
,,,,,,
,,,,,253-377-0500,
3585,Greater Renton Junior Soccer Assoc.,DEAD,DEAD,Pay On Pickup,253-572-5324,
3586,OGW,DEAD,DEAD,Pay On Pickup,252-314-7543,252-984-0192
3588,Rody Chiropractic,DEAD,DEAD,Pay On Pickup,253-535-6006,253-535-6226
3589,DEAD,DEAD,DEAD,Pay On Pickup,,
3590,RoadWay Express,DEAD,DEAD,Pay On Pickup,253-922-5277,253-922-3820
3591,CONNIE MAGRAW,DEAD,DEAD,Pay On Pickup,425-271-2895,
3592,Floor Trader,Construction ,Null,Pay On Pickup,253-376-1002 cell,800-728-8146
,,,,,253-476-8000,253-476-9570
,,,,,,
,,,,,,
,,,,,253-376-1002,800-728-8146
3593,"Frontier Excursions, Inc.",Alaska Charter,Referral,Pay On Pickup,907-983-2512,907-983-3512
,,,,,907-612-0690,
3594,Brantley Janson,Corporate,Old customer,Net 10,253-620-3117,253-874-6831
,,,,,253 620-3115 ,253 874-6831 
,,,,,253-620-3115,
,,,,,2064320451,
,,,,,2532307803,
,,,,,2069094274,
,,,,,253-838-3484,
,,,,,2539279575,
,,,,,2536203115,
,,,,,2536203120,
,,,,,2536203116,
,,,,,253-926-1357,
,,,,,2539054806,
,,,,,253-457-3762,
,,,,,253-927-9575,
,,,,,5308648340,
,,,,,2536203135,
,,,,,2537093507,
,,,,,253-620-3114,
,,,,,2533209373,
,,,,,2538383484,
,,,,,2536203130,
,,,,,253-241-8287,
,,,,,2062123116,
,,,,,2536203131,
,,,,,253-838-3484,
,,,,,2063105929,
,,,,,206-384-9958,
,,,,,2536203124,
,,,,,3608944868,
,,,,,2064376540,
,,,,,4257709296,
,,,,,360-791-5895,
,,,,,206-307-7548,
,,,,,910-632-4406,
3595,,DEAD,DEAD,Pay On Pickup,907-776-7411,907-776-2190
,,,,,907-776-7411,
3597,Habitat Technologies,DEAD,DEAD,Pay On Pickup,253-845-5119,253-841-1942
,,,,,253-845-5119,
,,,,,253-845-5119,
3598,The Lakewood Clinic,DEAD,DEAD,Pay On Pickup,253-584-3237,253-588-6536
,,,,,581-3218,253-588-6536
3599,VR SALES,DEAD,DEAD,Pay On Pickup,253-845-5022,253-845-7941
,,,,,253-845-5022,253-845-7941
3600,Domino's Pizza Supply,DEAD,DEAD,Pay On Pickup,1-800-521-8274,734-462-2547
,,,,,734-853-1316,734-853-1369
3601,Dickman Hines Lumber Company,Dead,Drive by,Pay On Pickup,253-838-6790x11,253-838-3569
,,,,,,
,,,,,253-838-6790 ext.10,253-838-3569
3602,4 Season's Fence ,DEAD,DEAD,Pay On Pickup,907-776-5228,907-776-5228
3603,United Way of Pierce County,DEAD,DEAD,Pay On Pickup,253-597-6233,253-597-7481
,,,,,253-597-6686,253-597-7481
,,,,,253-597-6468,
,,,,,253-597-7485,253-597-7481
3604,Washington State University Cooperative,DEAD,DEAD,Pay On Pickup,1-509-335-2921,509-335-2959
3605,Xtreme Wear,DEAD,DEAD,Pay On Pickup,814-375-9961,814-375-9632
,,,,,,
,,,,,,
3606,McKinney- Portland,Corporate,Null,Net 30,1-503-251-0500,1-503-251-4901
,,,,,1-503-251-0500,1-503-251-4901
,,,,,1-503-251-0500,1-503-251-4901
,,,,,1-503-251-0500,1-503-251-4901
,,,,,503-205-9647,
3607,Hoffman Construction,DEAD,DEAD,Pay On Pickup,360 825 - 9797,
3608,DEAD,DEAD,DEAD,Pay On Pickup,,
3609,Contractor's Flooring Supply,DEAD,DEAD,Pay On Pickup,253-845-8000,253-845-2776
3610,"Centralia Knitting Mills, Inc.",DEAD,DEAD,Pay On Pickup,360-736-3994,800-723-4317
3611,Gasperettis,DEAD,DEAD,Pay On Pickup,1-800-562-0342,253-566-1741
,,,,,253-565-2323,253-566-1741
,,,,,,
3612,Keith Brown Building Materials - Oregon,DEAD,DEAD,Pay On Pickup,503-829-9101,
3614,"Glass Works, Etc.",DEAD,DEAD,Pay On Pickup,,
3615,Advanced Underground Utilities,Construction,Old customer,Pay On Pickup,253-988-2449,253-286-7770
,,,,,,
3617,Graybar Electric,DEAD,DEAD,Pay On Pickup,206-292-4848,
,,,,,206-701-2650,
3618,Fort Lewis Golf Course,DEAD,DEAD,Pay On Pickup,253-967-3099,253-964-2789
3619,Tech Lightweight Concrete,Corporate,Direct Mail,Pay On Pickup,,253-709-5978
3620,Redhook Gift Shop,DEAD,DEAD,Pay On Pickup,206-634-4208,ex 208
,,,,,206-634-4211,206-548-1305
,,,,,206-548-8000,ex 265
3621,Albertsons #230,DEAD,DEAD,Pay On Pickup,509-922-2750,509-893-0520
3622,Albertsons 233,DEAD,DEAD,Pay On Pickup,509-326-7020,
,,,,,509-326-7020,
,,,,,509-326-7020,
3623,Albertson 258,DEAD,DEAD,Pay On Pickup,509-892-2112,
,,,,,509-892-2112,
,,,,,509-892-2112,
3624,Albertsons 246,DEAD,DEAD,Pay On Pickup,509-924-9014,
3625,Albertsons 240,DEAD,DEAD,Pay On Pickup,509-445-4442,
,,,,,509-445-4442,
,,,,,509-445-4442,
3626,Albertsons 268,DEAD,DEAD,Pay On Pickup,509-443-6403,
,,,,,509-443-6403,
3627,Albertsons 248,DEAD,DEAD,Pay On Pickup,509-924-5490,
,,,,,509-924-5490,
3628,Rosauers #29,DEAD,DEAD,Pay On Pickup,509-467-0812,509-468-8725
3629,Rosauers #26,DEAD,DEAD,Pay On Pickup,509-535-3683,509-535-8413
3630,Rosauers #2,DEAD,DEAD,Pay On Pickup,509-838-3618,
,,,,,509-838-3618,
,,,,,509-838-3618,
3631,Ralph Parson Co.,DEAD,DEAD,Pay On Pickup,425-418-8055,425-745-4410
3632,Sageman Construction,DEAD,DEAD,Pay On Pickup,253-841-2155,
3633,Monarch Plumbing,Construction ,Internet,Pay On Pickup,253-770-2400,253-770-0636
,,,,,253-770-2400,253-770-0636
,,,,,253-770-2400,
3634,7-11 (Spokane),DEAD,DEAD,Pay On Pickup,509-879-4086,509-928-8606 
3636,"NK Hydraulic Parts, Inc",DEAD,DEAD,Pay On Pickup,888-395-6282,253-395-0557
3637,"SUMMIT LOGISTICS, INC.",DEAD,DEAD,Pay On Pickup,253-872-8445,253-872-5690
3638,Edgewood Police,Fire/Police,Old customer,Net 30,253-798-4960,253-952-0275
,,,,,253-798-4960,
,,,,,253-798-4960,253-952-0275
,,,,,253-798-4960,
,,,,,253-377-5211,
,,,,,253-405-8535,
3639,Olympic Floral,DEAD,DEAD,Pay On Pickup,253-209-2696,
3640,In Sight Document Management,DEAD,DEAD,Pay On Pickup,253-896-1047,253-896-5022
,,,,,253-318-1892,
3641,Exteriors West,DEAD,DEAD,Pay On Pickup,253-552-9350,253-845-3252
3643,HOLMAN DISTRIBUTION CENTER,DEAD,DEAD,Pay On Pickup,253-872-7140,253-395-0335
,,,,,253-872-8641,253-872-0921
3644,Polar Bear Snomobile Club,DEAD,DEAD,Pay On Pickup,253-539-3970,253-537-3945
,,,,,253-847-5387,
3645,"Computer Network Innovations, Inc.",DEAD,DEAD,Pay On Pickup,,
3646,CITY OF PUYALLUP CITY HALL,DEAD,DEAD,Pay On Pickup,253-841-5584,253-841-5484
,,,,,253-770-3327,253-840-6678
,,,,,253-841-5470,253-841-5484
3647,North Idaho Athletic Club,DEAD,DEAD,Pay On Pickup,(208)301-1799,208-882-6771
3648,Stellar Industrial Supply,Construction ,Sales Rep,Net 10,253-593-3411,253-383-0943
,,,,,253-539-7762,253-593-1228
,,,,,425-257-1204,253-383-0943
,,,,,253-383-2700,
,,,,,425-308-9468,
,,,,,360-624-8765,
,,,,,,
,,,,,,
,,,,,253-593-1223,
,,,,,,
,,,,,253-593-3427 x11139,
,,,,,619-322-7793,
3649,Q.F.C. #856,DEAD,DEAD,Pay On Pickup,425-742-3240,
3650,Offut Lake Resort,DEAD,DEAD,Pay On Pickup,360-264-2438,
3651,"Glassworks, ETC",DEAD,DEAD,Pay On Pickup,253-926-1626,
3652,GDG Construction,Dead,Customer Referral,Pay On Pickup,360-271-2304,
3653,Pike Street T Shirt Company,DEAD,DEAD,Pay On Pickup,206-262-1262,
3654,Clark County Fire District 3,DEAD,DEAD,Pay On Pickup,360-862-2331,360-892-7603
,,,,,,
3655,Continental Van Lines Anchorage,Construction ,Referral,Net 10,888-279-2570,907-276-7590
3656,Seattle Early Scholars Outreach,Corporate,Referral,Pay On Pickup,206-685-2823,206-685-6723
,,,,,206-685-1725,206-685-6723
,,,,,206-685-2544,206-685-6723
3657,"GEM Shavings
",Construction ,Internet,Net 10,253-631-1835,253-833-6287
3658,WASHINGTON INFRASTRUCTURE & MINING,DEAD,DEAD,Pay On Pickup,1-206-464-9044, 
3659,Cascade Toboggan ,Corporate,Direct Mail,Pay On Pickup,208-263-2484,208-255-7460
3661,Seattle Floor Service,DEAD,DEAD,Pay On Pickup,206-783-1591,
3662,Mattress Factory Outlet,DEAD,DEAD,Pay On Pickup,253-863-0422,
3663,Firewater Co. N.W.,DEAD,DEAD,Pay On Pickup,206-232-9200,
,,,,,206-232-9200,206 232-7121
3664,Mike Rowe,DEAD,DEAD,Pay On Pickup,253-631-3288,
3666,Mt. Rainier Guest Services,DEAD,DEAD,Pay On Pickup,360-569-2400 Ext. 115,360-569-2770
3668,Ale House,DEAD,DEAD,Pay On Pickup,253-565-9367,
,,,,,253-565-9367,
3670,K & O Painting,DEAD,DEAD,Pay On Pickup,253-445-0194,same
3671,Providence Health Foundation,DEAD,DEAD,Pay On Pickup,509-575-5283,509-454-6356
3672,Sunland Construction,DEAD,DEAD,Pay On Pickup,253-423-9000,
,,,,,206-226-4979,
3673,Mastercam,DEAD,DEAD,Pay On Pickup,,
3674,PACE Local 8-1103,DEAD,DEAD,Pay On Pickup,253-841-6356,
3675,Pacific Northwest Painting,DEAD,DEAD,Pay On Pickup,253-759-7108,
3677,University of Washington Medical Center,DEAD,DEAD,Pay On Pickup,206-598-3748,206-598-4624
,,,,,206-598-4972,
3678,I B E W  Local # 483,DEAD,DEAD,Pay On Pickup,208-4309,
3679,Tacoma Hydraulic and Machine,DEAD,DEAD,Pay On Pickup,253-383-5761,253-572-5881
3680,Cascade Taxi,DEAD,DEAD,Pay On Pickup,253-926-8743,253-942-8602
,,,,,253-942-8773,253-942-8602
3681,U.S. Navy Cruiser Sailors Association,DEAD,DEAD,Pay On Pickup,581-2404,
,,,,,(508) 252-3524,
,,,,,206-244-0562,
3682,Skyline Pacific NW,DEAD,DEAD,Pay On Pickup,206-624-1874,206-624-2166
3683,Thomas Jefferson High School,DEAD,DEAD,Pay On Pickup,253-945-5622,
,,,,,253-941-0100x 292,
,,,,,253-945-5600,
3684,THARCO-DENVER,DEAD,DEAD,Pay On Pickup,303-576-7013,303-576-7083
,,,,,303-373-1860,
3686,Radisson Hotel Seattle,DEAD,DEAD,Pay On Pickup,206-244-6000,206-246-6835
,,,,,206-244-6000,206-246-6835
3687,Irlbeck Painting,DEAD,DEAD,Pay On Pickup,253-752-0152,253-752-4864
,,,,,253-431-2411,253-471-4333
3688,Q.F.C 823,DEAD,DEAD,Pay On Pickup,206-783-0770,
,,,,,206-783-0770,
3689,Roscelli Electric,DEAD,DEAD,Pay On Pickup,253-946-6120,253-946-6154
3690,New Horizon Christian Center,DEAD,DEAD,Pay On Pickup,253-922-1502,
3691,Edgewood Church,DEAD,DEAD,Pay On Pickup,253-927-2767,
3692,Marriott Courtyard,DEAD,DEAD,Pay On Pickup,503-234-3200,503-234-1836
,,,,,503-234-3200,503-234-1836
3693,Long's Drugs #439,DEAD,DEAD,Pay On Pickup,360-692-1120,
,,,,,,
3694,"Six Chuter, Inc.",DEAD,DEAD,Pay On Pickup,509-966-8211,509-996-4284
3695,Tacoma-Pierce County Bar Association,DEAD,DEAD,Pay On Pickup,253-272-8871,253-627-4718
3696,Wings West,DEAD,DEAD,Pay On Pickup,253-848-3188,253-848-3189
3697,dead,DEAD,DEAD,Pay On Pickup,907-247-6601,907-247-6602
3698,University Of Puget Sound Facility Services,DEAD,DEAD,Pay On Pickup,253-879-3519,253-879-3537
,,,,,253-879-8622,253-879-3537
,,,,,253-879-2761,253-879-2868
3699,Ventura Foods,DEAD,DEAD,Pay On Pickup,206-463-2687,206-463-4119
3700,US Foods,Corporate,Other Ad,Pay On Pickup,253-620-3920,"253-620-3970

"
3701,Tell A Graphics,DEAD,DEAD,Pay On Pickup,360-574-4584,360-693-2162
3702,Pacific Northwest Impala Club,DEAD,DEAD,Pay On Pickup,253-848-7507,
3703,Donna Barnes,DEAD,DEAD,Pay On Pickup,360-459-9761,
3704,Vox4,DEAD,DEAD,Pay On Pickup,,
3705,Wayne Homes,DEAD,DEAD,Pay On Pickup,253-770-2535,253-770-2656
,,,,,770-2535,770-2656
,,,,,253-770-2535,253-770-2656
3707,Washington Nat (do not use),DEAD,DEAD,Pay On Pickup,253-740-5903 cell,253-887-9044
,,,,,253-333-5000,253-887-9044
3708,Crescent Bar Resort,DEAD,DEAD,Pay On Pickup,509-787-1511,509-787-3125
,,,,,,
,,,,,509-787-1511,509-787-3125
3709,SAFEWAY-FEDERAL WAY,DEAD,DEAD,Pay On Pickup,253-941-1500,253-941-6272
3712,Caracol,DEAD,DEAD,Pay On Pickup,253-428-8280,253-428-8283
3713,AIT Freight,DEAD,DEAD,Pay On Pickup,253-926-8326,
3714,Kent Place School,DEAD,DEAD,Pay On Pickup,908-273-0900,
3715,Slazenger Golf,DEAD,DEAD,Pay On Pickup,253-435-7995,425-260-5029
3718,"Ketchikan Mechanical Inc,. Plumbing ",Construction ,Internet,Pay On Pickup,907-225-9466,907-225-9467
,,,,,907-225-9466,907-225-9467
,,,,,907-225-9466,
,,,,,,
,,,,,,
,,,,,,
3719,Emerald City Express,DEAD,DEAD,Pay On Pickup,253-872-4623,253-872-7403
,,,,,(253) 872-4623 ext  103,(253) 872-7403
3720,Safe T Signs,Corporate,TNT Ad,Pay On Pickup,480-290-5220,
3721,Palace Law Offices,Corporate,Referral,Need credit card,253-627-3883,253-627-3095
,,,,,253-627-3883x310,
,,,,,253-627-3883,253-627-3095
3722,Northwest Promotional Products,DEAD,DEAD,Pay On Pickup,208-746-1014,208-746-1265
3723,Brigade Coordination Cell-Lewis,DEAD,DEAD,Pay On Pickup,253-966-5056,
,,,,,757-623-6800,
,,,,,253-966-3750,
3724,Energy Conversions,Construction ,Null,Pay On Pickup,253-922-6670,253-922-2258
,,,,,253-922-6670,253-922-2258
3725,Paramount Electric ,DEAD,DEAD,Pay On Pickup,253-272-4285,
3726,Q.F.C. #835,DEAD,DEAD,Pay On Pickup,425-774-5109,425-672-9274
3727,Washington National Golf ,DEAD,DEAD,Pay On Pickup,253-333-5000,
,,,,,253-333-5000 ex 215,
,,,,,253-333-5000,
,,,,,253-333-5000 x216,253-261-9749
3729,"Twin City Foods, Inc",DEAD,DEAD,Pay On Pickup,360-629-2111,206-515-2485
3730,Osaka Garden Services,Corporate,Referral,Pay On Pickup,206-241-6264,253-288-3723
3731,,DEAD,DEAD,Pay On Pickup,360-389-6969,
,,,,,808 826-7596 hm hawaii,
3732,Sumner Motorcycle,DEAD,DEAD,Pay On Pickup,253-208-8494,
,,,,,253-691-6299,253-891-9435
3733,Northwest Embroidery Pre-Print Line,DEAD,DEAD,Pay On Pickup,,
,,,,,253-922-5793,253-922-2187
,,,,,253-219-8887,253-922-2187
3734,MUTUAL OF ENUMCLAW- BOTHELL,DEAD,DEAD,Pay On Pickup,1800-473-3772,425-486-9317
3736,Kent Golf Center,DEAD,DEAD,Pay On Pickup,253-850-8300,253-850-5686
3737,Puetz Evergreen Golf,DEAD,DEAD,Pay On Pickup,253-474-8288,253-473-3011
3738,Pro Golf Discount,DEAD,DEAD,Pay On Pickup,425-401-0388,425-401-0387
3739,Northwest Custom Apparel,Corporate,Direct Mail,Pay On Pickup,253-922-5793,253-922-2187
,,,,,253-922-5793,253-922-2187
3740,Building Material Outlet,DEAD,DEAD,Pay On Pickup,253-922-1232,253-922-1233
,,,,,,
3741,Hope Church,DEAD,DEAD,Pay On Pickup,253-833-0771,
3742,24-7 Promotions,DEAD,DEAD,Pay On Pickup,425-745-4290,425-385-2210
3743,Brookdale Golf Course,DEAD,DEAD,Pay On Pickup,253-537-4400,
3745,Meadow Park Golf Course,DEAD,DEAD,Pay On Pickup,253-473-3033,
3748,Foster Golf Course,DEAD,DEAD,Pay On Pickup,206-242-4221,
3749,Allenmore Golf Course,DEAD,DEAD,Pay On Pickup,253-627-7211,
3750,Camaloch Golf Course,DEAD,DEAD,Pay On Pickup,360-387-3084,360-387-9277
3751,Maplewood Golf Course,DEAD,DEAD,Pay On Pickup,425-430-6800,425-430-6801
3752,Canterwood Golf Club,DEAD,DEAD,Pay On Pickup,253-851-1745,253-853-3652
3753,Madrona Links Golf Club,DEAD,DEAD,Pay On Pickup,253-851-5193,
3754,Rolling Hills Golf Club,DEAD,DEAD,Pay On Pickup,360-479-1212,
3755,The Golf Club Co.,DEAD,DEAD,Pay On Pickup,360-352-1331,
3757,West Seattle Golf Club,DEAD,DEAD,Pay On Pickup,206-935-5187,
,,,,,206-935-5187 ex 0,
3758,Jorgensen Golf Club,DEAD,DEAD,Pay On Pickup,1-800-218-2373,
3759,Mt. Si Golf Course,DEAD,DEAD,Pay On Pickup,425-391-4926,425-888-7079
,,,,,425-391-4926,425-888-7079
3760,Snoqualmie Falls Golf Course,DEAD,DEAD,Pay On Pickup,425-392-1276,
3761,Apple Tree Golf Course,DEAD,DEAD,Pay On Pickup,509-366-5877,
3762,Useless Bay Club,DEAD,DEAD,Pay On Pickup,360-321-5958,360-321-7636
,,,,,360-321-5958,
3763,Broadmoor Golf Club,DEAD,DEAD,Pay On Pickup,206-325-8444,
3764,McCormick Woods Golf Club,DEAD,DEAD,Pay On Pickup,360-895-0130,360-876-2254
3765,Ballinger Park Golf Course,DEAD,DEAD,Pay On Pickup,1-425-775-6467,
3766,Rainier Golf & Country Club,DEAD,DEAD,Pay On Pickup,206-242-2222,
,,,,,206-242-2222,206-242-4600
,,,,,206-242-2222,
3767,Dealer Trade Group,DEAD,DEAD,Pay On Pickup,425-207-0011,425-460-2920
3769,Valley Rose Society,DEAD,DEAD,Pay On Pickup,253-838-0239,253-838-5009
3770,Three Rivers Golf Course,DEAD,DEAD,Pay On Pickup,360-423-4653,
3771,Tall Chief Golf Club,DEAD,DEAD,Pay On Pickup,425-222-5911,425-222-5040
3772,Bradeen Trucking,DEAD,DEAD,Pay On Pickup,253-841-3522,
3773,Bear Creek Country Club,DEAD,DEAD,Pay On Pickup,425-881-1350,425-869-0894
3774,DEAD,DEAD,DEAD,Pay On Pickup,,
3775,Mike Seeger,Corporate,chamber ,Net 10,253-222-3409,
3776,"Porter Brothers Construction, Inc.",Dead,Referral,Pay On Pickup,253-927-2822,253-927-3881
,,,,,253-927-2822,253-927-3881
3777,WSU Cooperative Extension,DEAD,DEAD,Pay On Pickup,360-577-3014,360-423-9986
,,,,,206-205-3206,
,,,,,509-335-2933,509-335-2926
3778,Westwind Computing,DEAD,DEAD,Pay On Pickup,206-522-3530,206-522-4540
,,,,,206-522-3530,206-522-4540
3779,Fauntleroy Church,Corporate,Customer Referral,Pay On Pickup,"206-937-9989
",
3780,J.P. Jones Foundation,DEAD,DEAD,Pay On Pickup,253-845-4397,cel 219-7779
3781,Landmann Wire Rope Products,Corporate,Referral,Net 10,877-926-3500,253-926-2510
,,,,,650-777-4210,650-777-4216
,,,,,253-926-3500,
3782,U.S. Army Corp of Engineers,Corporate,Null,Need credit card,206-999-9712,
,,,,,206-719-0967,
3783,Vassey  Nursery,Corporate,Cold Call,Pay On Pickup,253-841-3550,253-845-5375
3784,Norma Pancake,DEAD,DEAD,Pay On Pickup,253-798-7470,253-798-6624
3785,SLEEP EXPRESS,DEAD,DEAD,Pay On Pickup,253-872-0130,253-872-9625
3786,dead account,DEAD,DEAD,Pay On Pickup,206-389-7918,
3787,Indian Summer Golf Course,DEAD,DEAD,Pay On Pickup,360-459-3772,360-923-9037
,,,,,,
3788,Ashton Corporation,DEAD,DEAD,Pay On Pickup,206-575-8436,206-575-8510
,,,,,206-575-8436,206-8510
,,,,,206-575-8436,
3790,Tacoma Rose Society,Corporate,Past Customer,Pay On Pickup,253-879-3673,
,,,,,253-732-3419,253-591-5757
,,,,,253-851-5154,
,,,,,253-474-9603,
,,,,,,
3791,Cascade Family Motorcycle Club,DEAD,DEAD,Pay On Pickup,253-875-8669,253-875-8802
,,,,,206-718-9942,
,,,,,253-261-6657,
,,,,,,
,,,,,,
3792,Tom Townsend (Pace Local 8-1103),DEAD,DEAD,Pay On Pickup,253-841-6356,
3793,,DEAD,DEAD,Pay On Pickup,907-486-8550,1-907-486-2220
3794,Microsoft - State Government Affairs,DEAD,DEAD,Pay On Pickup,425-706-3237,
3795,East Pierce Fire & Rescue,Fire/Police,Direct Mail,Pay On Pickup,253-576-4038,
,,,,,206-518-8786,
,,,,,253-863-1800,
,,,,,253-306-2394,
,,,,,425-218-4306,
,,,,,206-883-3060,
,,,,,253-720-3572,
,,,,,253-606-2351,
,,,,,,
3796,Hi-Lo Charters,Corporate,Direct Mail,Pay On Pickup,800-757-9333,907-283-9691
3797,G-P Gypsum,Corporate,Customer Referral,Net 10,253-627-2108 x111843,253-383-1348
,,,,,253-627-2108 x111856,253-383-1348
,,,,,253-627-2108 x111816,253-383-1348
,,,,,253-627-2108 x111813,253-383-1348
,,,,,253-627-2018 X111821,
,,,,,404-538-5816,253-383-1348
,,,,,573-885-7400 x 110,573-885-2015
,,,,,627-2108 X111817,
,,,,,253-627-2100 ext 107,
,,,,,253-627-2100x111814,
,,,,,253-627-2100x111812,
,,,,,404-719-1205,
,,,,,253-627-2100 x111812,
,,,,,,
3799,Meridian Valley CC,DEAD,DEAD,Pay On Pickup,253-631-3133,253-631-9014
3800,The Putting Zoo,Corporate,??,Net 10,253-312-6657,
,,,,,253-841-1234,
,,,,,253-841-1234,
3801,Power Solutions,DEAD,DEAD,Pay On Pickup,(253) 863-0989,
3802,Penn Station Yacht,DEAD,DEAD,Pay On Pickup,253-381-9610,253-572-8658
3803,DEAD,DEAD,DEAD,Pay On Pickup,,
3804,Pacific Foods Systems Inc.,DEAD,DEAD,Pay On Pickup,206-658-0382,
3805,Shiseido,Corporate,Referral,Net 10,206-890-1804,206-878-4061
,,,,,(925) 362-4788,
,,,,,925-820-8373,925-820-8973
,,,,,212-805-2312,
3806,Tacoma Banjo Club,Corporate,Sales Rep Referral,Pay On Pickup, 253-537-7883 ,
,,,,,253-861-6763,
,,,,,253-927-5577,
3807,"Waterhouse Motors, Inc.",DEAD,DEAD,Pay On Pickup,253-219-7646,253-572-1475
,,,,,253-383-1439,253-572-1475
3808,Angela Kartes,DEAD,DEAD,Pay On Pickup,253-826-8829,
3809,DEAD,DEAD,DEAD,Pay On Pickup,,
3810,388th Bomb Group Association Inc.,DEAD,DEAD,Pay On Pickup,253-838-9291,
3811,Washington State Extension,DEAD,DEAD,Pay On Pickup,509-335-2933,
,,,,,,
3812,Belco Lumber,Corporate,Referral,Pay On Pickup,253-875-7800,
,,,,,360-426-8900,
,,,,,360-426-8900,
,,,,,360-426-8900,
,,,,,360-426-8900,
,,,,,253-678-2617,
,,,,,360-426-8900,
3813,"Puyallup International , Inc.",DEAD,DEAD,Pay On Pickup,253-573-7904,
3814,Tacoma Speedometer,DEAD,DEAD,Pay On Pickup,253-582-3890,253-581-5738
3815,"Architectural Woods, L.P.",Construction ,Referral,Net 10,253-383-5484,253-627-7546
,,,,,253-383-5484,
,,,,,,
3816,Island Lumber & Hardware,DEAD,DEAD,Pay On Pickup,206-463-5000x18,206-463-5935
,,,,,,
3817,Gig Harbor Cruisers,DEAD,DEAD,Pay On Pickup,253-265-6601,253-265-2021
3818,Rogers High School Cross Country,DEAD,DEAD,Pay On Pickup,253-445-6064,
3819,Row for the Cure,DEAD,DEAD,Pay On Pickup,206-545-0884,
3820,Choice Carpentry,Construction ,Walk In,Pay On Pickup,253-851-2701,253-851-2434
,,,,,253-851-2701,253-851-2434
,,,,,253-851-2701,
,,,,,253-851-2701,
3821,Joan Wirth,DEAD,DEAD,Pay On Pickup,703-481-6257,703-481-0922
3822,DEAD,DEAD,DEAD,Pay On Pickup,,
3823,Roman Meal Company,DEAD,DEAD,Pay On Pickup,253-475-0964,253-475-1906
,,,,,253-475-0964,253-475-1906
3824,Guerlain,DEAD,DEAD,Pay On Pickup,253-770-2613,253-770-5580
3825,Kanopy Kingdom,Corporate,Referral,Pay On Pickup,253-922-7725,253-922-6491
,,,,,,
3826,Gaming Report.com,DEAD,DEAD,Pay On Pickup,360-829-5003,
,,,,,360-829-5003,
3827,Sue Carlson,DEAD,DEAD,Pay On Pickup,253-863-5952,
3829,West Ridge Designs,DEAD,DEAD,Pay On Pickup,,
3830,ABM Janitorial-Portland,DEAD,DEAD,Pay On Pickup,503-288-5055,503-288-5064
3831,Lakewood WInter Club,DEAD,DEAD,Pay On Pickup,253-922-7433,
3832,Local Tavern,DEAD,DEAD,Pay On Pickup,360-267-5071,
,,,,,360-267-5071,
3833,Midway Muffler,DEAD,DEAD,Pay On Pickup,922-5231,
3834,South Hill Christian Center,DEAD,DEAD,Pay On Pickup,253-845-6880,
3836,Kitsap Poggie Club,DEAD,DEAD,Pay On Pickup,253-857-7481,
3837,NeuroSurgery NW,DEAD,DEAD,Pay On Pickup,253-572-5115,
,,,,,253-841-1909,
3838,Covenant Shores Gift Shop,DEAD,DEAD,Pay On Pickup,206-275-0990,
3839,NW Prosthetic,DEAD,DEAD,Pay On Pickup,360-478-2087,
,,,,,360-478-2087,360-405-6303
3840,V.F.W 1949,DEAD,DEAD,Pay On Pickup,360-825-2960,
